43334,0.58698
43335,0.56832
43336,0.59455
43337,0.62105
43338,0.59924
43339,0.58738
43340,0.4893
43341,0.58848
43342,0.58021
43343,0.59672
43344,0.49994
43345,0.45724
43346,0.44294
43347,0.49511
43348,0.53055
43349,0.51494
43350,0.56632
43351,0.52322
43352,0.56313
43353,0.4597
43354,0.38838
43355,0.52575
43356,0.4959
43357,0.44154
43358,0.48056
43359,0.48556
43360,0.51096
43361,0.47263
43362,0.47711
43363,0.55515
43364,0.36788
43365,0.3737
43366,0.5511
43367,0.47693
43368,0.47611
43369,0.34164
43370,0.63518
43371,0.56428
43372,0.77261
43373,0.64188
43374,0.56938
43375,0.34638
43376,0.33869
43377,0.38147
43378,0.64545
43379,0.29455
43380,0.31937
43381,0.39563
43382,0.69523
43383,0.79902
43384,0.56869
43385,0.7554
43386,0.60567
43387,0.2727
43388,0.32479
43389,0.69452
43390,0.45718
43391,0.40679
43392,0.32355
43393,0.37467
43394,0.31511
43395,0.63099
43396,0.62852
43397,0.44675
43398,0.40394
43399,0.6733
43400,0.52731
43401,0.54964
43402,0.82247
43403,0.52541
43404,0.61498
43405,0.62158
43406,0.62453
43407,0.69725
43408,0.58369
43409,0.67166
43410,0.65166
43411,0.662
43412,0.57203
43413,0.6206
43414,0.62601
43415,0.55027
43416,0.56705
43417,0.4947
43418,0.51982
43419,0.57296
43420,0.57404
43421,0.66141
43422,0.6624
43423,0.66645
43424,0.65318
43425,0.65721
43426,0.60766
43427,0.52991
43428,0.54661
43429,0.5768
43430,0.54866
43431,0.67395
43432,0.63918
43433,0.6686
43434,0.59957
43435,0.70648
43436,0.67939
43437,0.56865
43438,0.5855
43439,0.71664
43440,0.63308
43441,0.67196
43442,0.6211
43443,0.66962
43444,0.62109
43445,0.52981
43446,0.52922
43447,0.5465
43448,0.63475
43449,0.70424
43450,0.66907
43451,0.66402
43452,0.57167
43453,0.69193
43454,0.61597
43455,0.61073
43456,0.67187
43457,0.64917
43458,0.58655
43459,0.52453
43460,0.59589
43461,0.58279
43462,0.57543
43463,0.63323
43464,0.69684
43465,0.65375
43466,0.66755
43467,0.6365
43468,0.6886
43469,0.69441
43470,0.63677
43471,0.49801
43472,0.62492
43473,0.63674
43474,0.69299
43475,0.67046
43476,0.65672
43477,0.65211
43478,0.57838
43479,0.64607
43480,0.73224
43481,0.4861
43482,0.67566
43483,0.68524
43484,0.5335
43485,0.59949
43486,0.60751
43487,0.5865
43488,0.56206
43489,0.67853
43490,0.44144
43491,0.45531
43492,0.56456
43493,0.72065
43494,0.71146
43495,0.59679
43496,0.52149
43497,0.52019
43498,0.4941
43499,0.47895
43500,0.48486
43501,0.4158
43502,0.46595
43503,0.5768
43504,0.55682
43505,0.49092
43506,0.62097
43507,0.49494
43508,0.47976
43509,0.49775
43510,0.49962
43511,0.48857
43512,0.59581
43513,0.39189
43514,0.43093
43515,0.47899
43516,0.56972
43517,0.63177
43518,0.55406
43519,0.59595
43520,0.64163
43521,0.58281
43522,0.55676
43523,0.61028
43524,0.61954
43525,0.69159
43526,0.60669
43527,0.54703
43528,0.57406
43529,0.64874
43530,0.62807
43531,0.62399
43532,0.62294
43533,0.65388
43534,0.54021
43535,0.71312
43536,0.65006
43537,0.67146
43538,0.63564
43539,0.50412
43540,0.55133
43541,0.63944
43542,0.5864
43543,0.61521
43544,0.27343
43545,0.24631
43546,0.20905
43547,0.25711
43548,0.32233
43549,0.28952
43550,0.3291
43551,0.26812
43552,0.26582
43553,0.31869
43554,0.49222
43555,0.37094
43556,0.58246
43557,0.60188
43558,0.47968
43559,0.45807
43560,0.41564
43561,0.57007
43562,0.49438
43563,0.46487
43564,0.468
43565,0.51297
43566,0.55833
43567,0.55672
43568,0.50167
43569,0.48248
43570,0.472
43571,0.61928
43572,0.48253
43573,0.43096
43574,0.4315
43575,0.48907
43576,0.53696
43577,0.44241
43578,0.43824
43579,0.50843
43580,0.66648
43581,0.45404
43582,0.49826
43583,0.30832
43584,0.47427
43585,0.464
43586,0.402
43587,0.34441
43588,0.37771
43589,0.35542
43590,0.27892
43591,0.31531
43592,0.48386
43593,0.55197
43594,0.61874
43595,0.43593
43596,0.46289
43597,0.4872
43598,0.34117
43599,0.38332
43600,0.36787
43601,0.46591
43602,0.3681
43603,0.49201
43604,0.33516
43605,0.38946
43606,0.42481
43607,0.54414
43608,0.53448
43609,0.61839
43610,0.62886
43611,0.2734
43612,0.35581
43613,0.36376
43614,0.41338
43615,0.54855
43616,0.44766
43617,0.51611
43618,0.52222
43619,0.49867
43620,0.46038
43621,0.44366
43622,0.50506
43623,0.48304
43624,0.4485
43625,0.48416
43626,0.45105
43627,0.43351
43628,0.46979
43629,0.5545
43630,0.46443
43631,0.50234
43632,0.45283
43633,0.6092
43634,0.47457
43635,0.46419
43636,0.47844
43637,0.40332
43638,0.41081
43639,0.43829
43640,0.45056
43641,0.39648
43642,0.48357
43643,0.55715
43644,0.54229
43645,0.44628
43646,0.5405
43647,0.46853
43648,0.52389
43649,0.51734
43650,0.48189
43651,0.53205
43652,0.50412
43653,0.5325
43654,0.43264
43655,0.30505
43656,0.40755
43657,0.38213
43658,0.44002
43659,0.40038
43660,0.44604
43661,0.52594
43662,0.508
43663,0.4878
43664,0.48176
43665,0.41179
43666,0.40206
43667,0.41679
43668,0.45233
43669,0.38754
43670,0.40241
43671,0.40868
43672,0.43849
43673,0.58093
43674,0.42513
43675,0.50364
43676,0.38959
43677,0.35053
43678,0.41271
43679,0.46479
43680,0.3557
43681,0.42228
43682,0.53405
43683,0.43007
43684,0.42195
43685,0.53031
43686,0.2963
43687,0.70654
43688,0.3536
43689,0.52058
43690,0.52316
43691,0.63711
43692,0.38609
43693,0.40569
43694,0.63108
43695,0.45466
43696,0.50423
43697,0.50741
43698,0.50741
43699,0.53406
43700,0.46152
43701,0.47006
43702,0.49816
43703,0.5064
43704,0.4191
43705,0.46124
43706,0.45809
43707,0.45186
43708,0.4917
43709,0.48067
43710,0.42929
43711,0.52335
43712,0.47282
43713,0.43176
43714,0.44483
43715,0.4576
43716,0.48978
43717,0.49283
43718,0.62927
43719,0.55903
43720,0.35675
43721,0.51222
43722,0.51399
43723,0.53469
43724,0.52785
43725,0.44431
43726,0.26709
43727,0.59711
43728,0.62053
43729,0.64836
43730,0.65687
43731,0.78417
43732,0.64797
43733,0.62964
43734,0.75309
43735,0.78067
43736,0.11614
43737,0.13499
43738,0.12902
43739,0.14602
43740,0.44994
43741,0.81488
43742,0.56425
43743,0.60702
43744,0.57107
43745,0.63489
43746,0.59137
43747,0.65047
43748,0.50127
43749,0.50225
43750,0.513
43751,0.66713
43752,0.59168
43753,0.58944
43754,0.61304
43755,0.68519
43756,0.58417
43757,0.67214
43758,0.60325
43759,0.60318
43760,0.59803
43761,0.60971
43762,0.6678
43763,0.6376
43764,0.62345
43765,0.63063
43766,0.61373
43767,0.58164
43768,0.56988
43769,0.65335
43770,0.59747
43771,0.59799
43772,0.43125
43773,0.6144
43774,0.57871
43775,0.60736
43776,0.62686
43777,0.55388
43778,0.54957
43779,0.55709
43780,0.62395
43781,0.62779
43782,0.58715
43783,0.6348
43784,0.68824
43785,0.62226
43786,0.58859
43787,0.58474
43788,0.60588
43789,0.64395
43790,0.63137
43791,0.57833
43792,0.61841
43793,0.59068
43794,0.38611
43795,0.40966
43796,0.60489
43797,0.58135
43798,0.68809
43799,0.62867
43800,0.2684
43801,0.35906
43802,0.33804
43803,0.29369
43804,0.51769
43805,0.48775
43806,0.58411
43807,0.6474
43808,0.66362
43809,0.67008
43810,0.56354
43811,0.75835
43812,0.57834
43813,0.59067
43814,0.55853
43815,0.56109
43816,0.56807
43817,0.59752
43818,0.56294
43819,0.55738
43820,0.63356
43821,0.6547
43822,0.61205
43823,0.6625
43824,0.70466
43825,0.6258
43826,0.64323
43827,0.6529
43828,0.64282
43829,0.60617
43830,0.55074
43831,0.37702
43832,0.38544
43833,0.40193
43834,0.41952
43835,0.41629
43836,0.5129
43837,0.5027
43838,0.4621
43839,0.52441
43840,0.46498
43841,0.44409
43842,0.40315
43843,0.49614
43844,0.50329
43845,0.45897
43846,0.47056
43847,0.33993
43848,0.34384
43849,0.47977
43850,0.4616
43851,0.43663
43852,0.5018
43853,0.44893
43854,0.46774
43855,0.42286
43856,0.56767
43857,0.45529
43858,0.46375
43859,0.38817
43860,0.48257
43861,0.56794
43862,0.30915
43863,0.30437
43864,0.32261
43865,0.37773
43866,0.44805
43867,0.44295
43868,0.36769
43869,0.36052
43870,0.53449
43871,0.71307
43872,0.59976
43873,0.63582
43874,0.56138
43875,0.40789
43876,0.23369
43877,0.37351
43878,0.37327
43879,0.41721
43880,0.6378
43881,0.61514
43882,0.56688
43883,0.60876
43884,0.57741
43885,0.46454
43886,0.68302
43887,0.5496
43888,0.45908
43889,0.60566
43890,0.47998
43891,0.64271
43892,0.62487
43893,0.4473
43894,0.55688
43895,0.60125
43896,0.51572
43897,0.60495
43898,0.58026
43899,0.31774
43900,0.31398
43901,0.26893
43902,0.33964
43903,0.39833
43904,0.4672
43905,0.38012
43906,0.32724
43907,0.31794
43908,0.34879
43909,0.40016
43910,0.38185
43911,0.31981
43912,0.35044
43913,0.40553
43914,0.38188
43915,0.41067
43916,0.29129
43917,0.38247
43918,0.38646
43919,0.43366
43920,0.4275
43921,0.33825
43922,0.38401
43923,0.34529
43924,0.32225
43925,0.37827
43926,0.42062
43927,0.35272
43928,0.34882
43929,0.41353
43930,0.33131
43931,0.32164
43932,0.34923
43933,0.38489
43934,0.38519
43935,0.32962
43936,0.30233
43937,0.35243
43938,0.31446
43939,0.40981
43940,0.30872
43941,0.30626
43942,0.30997
43943,0.36317
43944,0.3194
43945,0.33755
43946,0.32732
43947,0.354
43948,0.35129
43949,0.46127
43950,0.42574
43951,0.14888
43952,0.33415
43953,0.34664
43954,0.40442
43955,0.39231
43956,0.44249
43957,0.39551
43958,0.44679
43959,0.41687
43960,0.36703
43961,0.35286
43962,0.36017
43963,0.35616
43964,0.46539
43965,0.4164
43966,0.57255
43967,0.59339
43968,0.59332
43969,0.59167
43970,0.44067
43971,0.4321
43972,0.4151
43973,0.38584
43974,0.42357
43975,0.41933
43976,0.40666
43977,0.56117
43978,0.5482
43979,0.44495
43980,0.51058
43981,0.56545
43982,0.60712
43983,0.60782
43984,0.58359
43985,0.60977
43986,0.52325
43987,0.60522
43988,0.59361
43989,0.29405
43990,0.40213
43991,0.51459
43992,0.5799
43993,0.31244
43994,0.55664
43995,0.55234
43996,0.48435
43997,0.54802
43998,0.59057
43999,0.55759
44000,0.53872
44001,0.54912
44002,0.54736
44003,0.58616
44004,0.57516
44005,0.55805
44006,0.57509
44007,0.56233
44008,0.57089
44009,0.57934
44010,0.47947
44011,0.44401
44012,0.40797
44013,0.53763
44014,0.55637
44015,0.50433
44016,0.563
44017,0.49408
44018,0.51069
44019,0.48402
44020,0.51196
44021,0.45451
44022,0.46841
44023,0.52592
44024,0.68971
44025,0.53459
44026,0.5688
44027,0.65753
44028,0.55043
44029,0.62502
44030,0.40199
44031,0.35878
44032,0.32326
44033,0.27429
44034,0.56046
44035,0.53024
44036,0.5259
44037,0.50422
44038,0.40917
44039,0.2848
44040,0.28836
44041,0.2992
44042,0.27776
44043,0.37494
44044,0.51787
44045,0.54494
44046,0.53385
44047,0.54867
44048,0.59163
44049,0.57673
44050,0.53739
44051,0.62669
44052,0.6037
44053,0.58454
44054,0.71483
44055,0.19439
44056,0.22011
44057,0.15216
44058,0.16136
44059,0.14993
44060,0.15671
44061,0.22615
44062,0.5138
44063,0.25796
44064,0.38615
44065,0.30824
44066,0.40278
44067,0.31948
44068,0.25135
44069,0.58922
44070,0.21418
44071,0.15901
44072,0.14553
44073,0.59761
44074,0.4582
44075,0.53981
44076,0.59945
44077,0.65531
44078,0.49791
44079,0.62984
44080,0.66177
44081,0.63389
44082,0.65985
44083,0.72724
44084,0.68803
44085,0.47709
44086,0.50808
44087,0.6632
44088,0.55772
44089,0.54681
44090,0.63418
44091,0.66289
44092,0.67061
44093,0.33613
44094,0.4199
44095,0.35761
44096,0.25992
44097,0.40477
44098,0.35311
44099,0.35481
44100,0.29126
44101,0.33727
44102,0.36523
44103,0.39885
44104,0.40598
44105,0.35609
44106,0.50604
44107,0.59765
44108,0.60411
44109,0.76129
44110,0.7723
44111,0.75841
44112,0.58154
44113,0.68192
44114,0.67823
44115,0.49288
44116,0.44096
44117,0.44605
44118,0.43519
44119,0.45545
44120,0.45542
44121,0.36322
44122,0.40164
44123,0.44439
44124,0.47109
44125,0.46675
44126,0.43627
44127,0.45096
44128,0.48197
44129,0.46406
44130,0.42716
44131,0.48389
44132,0.48504
44133,0.48373
44134,0.49443
44135,0.36028
44136,0.45509
44137,0.40527
44138,0.38607
44139,0.43489
44140,0.49738
44141,0.82961
44142,0.39819
44143,0.49411
44144,0.29842
44145,0.78188
44146,0.5553
44147,0.49613
44148,0.55453
44149,0.59898
44150,0.45692
44151,0.47509
44152,0.53963
44153,0.38148
44154,0.59978
44155,0.39112
44156,0.54941
44157,0.63926
44158,0.429
44159,0.49971
44160,0.50406
44161,0.46305
44162,0.51522
44163,0.55408
44164,0.59188
44165,0.56413
44166,0.62782
44167,0.71654
44168,0.58644
44169,0.67695
44170,0.67922
44171,0.68273
44172,0.65432
44173,0.67875
44174,0.66684
44175,0.65364
44176,0.7075
44177,0.63837
44178,0.62989
44179,0.66248
44180,0.61934
44181,0.60226
44182,0.54918
44183,0.67111
44184,0.53723
44185,0.57549
44186,0.55775
44187,0.52148
44188,0.50767
44189,0.36705
44190,0.68977
44191,0.79084
44192,0.79254
44193,0.63178
44194,0.62798
44195,0.53104
44196,0.53498
44197,0.52008
44198,0.77483
44199,0.79401
44200,0.62649
44201,0.6412
44202,0.65552
44203,0.64675
44204,0.65268
44205,0.53239
44206,0.52689
44207,0.62558
44208,0.62357
44209,0.55718
44210,0.59936
44211,0.51037
44212,0.5845
44213,0.53582
44214,0.72471
44215,0.71111
44216,0.73249
44217,0.41038
44218,0.47536
44219,0.81376
44220,0.51561
44221,0.53015
44222,0.75626
44223,0.74205
44224,0.60425
44225,0.53344
44226,0.83998
44227,0.3463
44228,0.46456
44229,0.38364
44230,0.48689
44231,0.85516
44232,0.57595
44233,0.58188
44234,0.59765
44235,0.60779
44236,0.59329
44237,0.60581
44238,0.5414
44239,0.4958
44240,0.6099
44241,0.52952
44242,0.4536
44243,0.52725
44244,0.49158
44245,0.55801
44246,0.55291
44247,0.59907
44248,0.60402
44249,0.68376
44250,0.59997
44251,0.46388
44252,0.69402
44253,0.55768
44254,0.55471
44255,0.47651
44256,0.45861
44257,0.65343
44258,0.64038
44259,0.60684
44260,0.62147
44261,0.44604
44262,0.40376
44263,0.30417
44264,0.42681
44265,0.42681
44266,0.34694
44267,0.49464
44268,0.43788
44269,0.1279
44270,0.16131
44271,0.22922
44272,0.21472
44273,0.15711
44274,0.25525
44275,0.25885
44276,0.263
44277,0.28281
44278,0.30281
44279,0.32357
44280,0.3146
44281,0.3146
44282,0.32357
44283,0.47176
44284,0.51289
44285,0.4771
44286,0.62703
44287,0.55911
44288,0.63559
44289,0.65822
44290,0.41143
44291,0.43053
44292,0.51551
44293,0.5259
44294,0.52773
44295,0.51659
44296,0.53478
44297,0.57636
44298,0.68801
44299,0.61632
44300,0.60571
44301,0.5908
44302,0.50469
44303,0.52906
44304,0.7336
44305,0.68868
44306,0.69202
44307,0.63278
44308,0.68493
44309,0.67864
44310,0.6986
44311,0.73042
44312,0.59494
44313,0.53374
44314,0.51385
44315,0.56983
44316,0.58519
44317,0.581
44318,0.59351
44319,0.59861
44320,0.6984
44321,0.61379
44322,0.60965
44323,0.53746
44324,0.54179
44325,0.62794
44326,0.57459
44327,0.52324
44328,0.58546
44329,0.57033
44330,0.52758
44331,0.5551
44332,0.61105
44333,0.36911
44334,0.5932
44335,0.5646
44336,0.56031
44337,0.47467
44338,0.59433
44339,0.59665
44340,0.57831
44341,0.54138
44342,0.4995
44343,0.53706
44344,0.52074
44345,0.53241
44346,0.14677
44347,0.36973
44348,0.27756
44349,0.23581
44350,0.25296
44351,0.24418
44352,0.26753
44353,0.24403
44354,0.20458
44355,0.23467
44356,0.22773
44357,0.25476
44358,0.2528
44359,0.21189
44360,0.33144
44361,0.30305
44362,0.37848
44363,0.16089
44364,0.63206
44365,0.24895
44366,0.26086
44367,0.24877
44368,0.29268
44369,0.28285
44370,0.27967
44371,0.23957
44372,0.21507
44373,0.30917
44374,0.25667
44375,0.26366
44376,0.25012
44377,0.21762
44378,0.22581
44379,0.20777
44380,0.2104
44381,0.2882
44382,0.3005
44383,0.31138
44384,0.24809
44385,0.28844
44386,0.33864
44387,0.33617
44388,0.21479
44389,0.24678
44390,0.25384
44391,0.23051
44392,0.25985
44393,0.22169
44394,0.2766
44395,0.2696
44396,0.24077
44397,0.31053
44398,0.30212
44399,0.27016
44400,0.53055
44401,0.57086
44402,0.55878
44403,0.59111
44404,0.41695
44405,0.46193
44406,0.50329
44407,0.42822
44408,0.44086
44409,0.40172
44410,0.4638
44411,0.28206
44412,0.32331
44413,0.32652
44414,0.37656
44415,0.3102
44416,0.53505
44417,0.4518
44418,0.53499
44419,0.32592
44420,0.50318
44421,0.58403
44422,0.44183
44423,0.12496
44424,0.56738
44425,0.54089
44426,0.57143
44427,0.57143
44428,0.57243
44429,0.63654
44430,0.57991
44431,0.53841
44432,0.60569
44433,0.64159
44434,0.59229
44435,0.61384
44436,0.58919
44437,0.58402
44438,0.59152
44439,0.58668
44440,0.63427
44441,0.69238
44442,0.62952
44443,0.52783
44444,0.61294
44445,0.6367
44446,0.66169
44447,0.66859
44448,0.68798
44449,0.66608
44450,0.65535
44451,0.69366
44452,0.68854
44453,0.65442
44454,0.69503
44455,0.63817
44456,0.70433
44457,0.69871
44458,0.67728
44459,0.70303
44460,0.71208
44461,0.68864
44462,0.62344
44463,0.64899
44464,0.61956
44465,0.74003
44466,0.70665
44467,0.68238
44468,0.73666
44469,0.66394
44470,0.67565
44471,0.68382
44472,0.71472
44473,0.75049
44474,0.69161
44475,0.69156
44476,0.71026
44477,0.70006
44478,0.66176
44479,0.66605
44480,0.69305
44481,0.68003
44482,0.69769
44483,0.7233
44484,0.67437
44485,0.64353
44486,0.68681
44487,0.79277
44488,0.70386
44489,0.71337
44490,0.67695
44491,0.67207
44492,0.69316
44493,0.73126
44494,0.67417
44495,0.60013
44496,0.6043
44497,0.65335
44498,0.58456
44499,0.6618
44500,0.62979
44501,0.6976
44502,0.78574
44503,0.69837
44504,0.67784
44505,0.63251
44506,0.70021
44507,0.70862
44508,0.75838
44509,0.75323
44510,0.74099
44511,0.68152
44512,0.68375
44513,0.70809
44514,0.68167
44515,0.70223
44516,0.60251
44517,0.68598
44518,0.61083
44519,0.67223
44520,0.71333
44521,0.59765
44522,0.68422
44523,0.69974
44524,0.63805
44525,0.61081
44526,0.6722
44527,0.67964
44528,0.6517
44529,0.67474
44530,0.60185
44531,0.51733
44532,0.51291
44533,0.51585
44534,0.49571
44535,0.4978
44536,0.37316
44537,0.5391
44538,0.30177
44539,0.30168
44540,0.36754
44541,0.16326
44542,0.65346
44543,0.49574
44544,0.66114
44545,0.68101
44546,0.66357
44547,0.50539
44548,0.53413
44549,0.58336
44550,0.55527
44551,0.5673
44552,0.5243
44553,0.54316
44554,0.59146
44555,0.63145
44556,0.65022
44557,0.65742
44558,0.63889
44559,0.67772
44560,0.6625
44561,0.49318
44562,0.61852
44563,0.63414
44564,0.62361
44565,0.65277
44566,0.63788
44567,0.67488
44568,0.64833
44569,0.52789
44570,0.50669
44571,0.56252
44572,0.72287
44573,0.75578
44574,0.80546
44575,0.65022
44576,0.59337
44577,0.59159
44578,0.59087
44579,0.59336
44580,0.39533
44581,0.39822
44582,0.71478
44583,0.54945
44584,0.66196
44585,0.62423
44586,0.79436
44587,0.60372
44588,0.58223
44589,0.62884
44590,0.453
44591,0.61951
44592,0.65653
44593,0.66634
44594,0.59467
44595,0.58122
44596,0.61132
44597,0.67208
44598,0.5746
44599,0.51947
44600,0.55608
44601,0.65507
44602,0.50017
44603,0.46863
44604,0.39021
44605,0.42805
44606,0.42954
44607,0.2845
44608,0.54645
44609,0.58116
44610,0.57697
44611,0.62864
44612,0.59257
44613,0.69616
44614,0.58088
44615,0.5734
44616,0.60072
44617,0.59654
44618,0.29742
44619,0.64064
44620,0.45005
44621,0.39396
44622,0.67105
44623,0.63706
44624,0.72531
44625,0.53521
44626,0.53521
44627,0.5352
44628,0.14862
44629,0.13628
44630,0.73163
44631,0.6285
44632,0.41905
44633,0.31842
44634,0.36826
44635,0.38599
44636,0.37151
44637,0.35179
44638,0.32082
44639,0.39024
44640,0.43143
44641,0.62243
44642,0.65432
44643,0.60843
44644,0.6003
44645,0.62763
44646,0.63245
44647,0.64853
44648,0.68544
44649,0.80743
44650,0.81836
44651,0.62169
44652,0.6051
44653,0.62532
44654,0.46327
44655,0.59105
44656,0.57385
44657,0.60639
44658,0.53131
44659,0.62753
44660,0.68347
44661,0.57926
44662,0.63937
44663,0.45698
44664,0.50891
44665,0.58053
44666,0.52619
44667,0.48858
44668,0.62211
44669,0.69446
44670,0.68053
44671,0.5056
44672,0.53165
44673,0.54451
44674,0.5327
44675,0.54928
44676,0.62876
44677,0.6553
44678,0.64381
44679,0.63138
44680,0.71744
44681,0.71638
44682,0.66207
44683,0.67646
44684,0.68315
44685,0.66739
44686,0.69996
44687,0.6229
44688,0.64221
44689,0.65888
44690,0.58472
44691,0.59447
44692,0.73585
44693,0.71665
44694,0.69786
44695,0.64782
44696,0.60557
44697,0.65108
44698,0.66897
44699,0.72066
44700,0.5573
44701,0.59201
44702,0.57321
44703,0.69376
44704,0.5817
44705,0.59379
44706,0.53954
44707,0.72041
44708,0.66102
44709,0.66491
44710,0.6963
44711,0.70993
44712,0.68012
44713,0.64633
44714,0.50233
44715,0.43589
44716,0.51305
44717,0.48474
44718,0.5
44719,0.48858
44720,0.54286
44721,0.47491
44722,0.59105
44723,0.43349
44724,0.63139
44725,0.63618
44726,0.62985
44727,0.63105
44728,0.52768
44729,0.54547
44730,0.66423
44731,0.61684
44732,0.54591
44733,0.55539
44734,0.54468
44735,0.60986
44736,0.60256
44737,0.57512
44738,0.56763
44739,0.62863
44740,0.70908
44741,0.59962
44742,0.54282
44743,0.66916
44744,0.58907
44745,0.58564
44746,0.54938
44747,0.58097
44748,0.57673
44749,0.50638
44750,0.49005
44751,0.50202
44752,0.60104
44753,0.60872
44754,0.4795
44755,0.5819
44756,0.4316
44757,0.59149
44758,0.57988
44759,0.26711
44760,0.6037
44761,0.60541
44762,0.56145
44763,0.4299
44764,0.46109
44765,0.67283
44766,0.78097
44767,0.59312
44768,0.52116
44769,0.3596
44770,0.442
44771,0.48388
44772,0.63751
44773,0.67438
44774,0.65225
44775,0.55388
44776,0.56171
44777,0.61263
44778,0.51329
44779,0.48594
44780,0.6839
44781,0.67465
44782,0.6022
44783,0.59232
44784,0.65666
44785,0.56858
44786,0.68555
44787,0.60994
44788,0.7124
44789,0.44369
44790,0.56717
44791,0.57054
44792,0.58714
44793,0.55307
44794,0.58841
44795,0.5477
44796,0.48173
44797,0.48697
44798,0.55314
44799,0.60919
44800,0.69581
44801,0.70503
44802,0.41605
44803,0.37084
44804,0.50617
44805,0.52933
44806,0.45318
44807,0.50086
44808,0.58074
44809,0.63642
44810,0.55341
44811,0.54793
44812,0.6037
44813,0.58811
44814,0.55545
44815,0.54217
44816,0.59562
44817,0.70616
44818,0.70401
44819,0.58915
44820,0.67849
44821,0.58817
44822,0.59204
44823,0.59809
44824,0.58664
44825,0.60195
44826,0.62489
44827,0.54565
44828,0.60292
44829,0.59635
44830,0.49375
44831,0.58742
44832,0.53037
44833,0.61895
44834,0.57419
44835,0.56104
44836,0.57038
44837,0.49179
44838,0.59136
44839,0.68914
44840,0.53856
44841,0.70654
44842,0.6093
44843,0.56346
44844,0.56092
44845,0.58478
44846,0.75065
44847,0.64655
44848,0.44065
44849,0.44861
44850,0.33744
44851,0.4695
44852,0.39213
44853,0.37163
44854,0.35377
44855,0.36728
44856,0.35744
44857,0.37133
44858,0.3249
44859,0.33008
44860,0.40769
44861,0.31436
44862,0.33483
44863,0.35304
44864,0.40361
44865,0.38879
44866,0.26182
44867,0.31075
44868,0.31449
44869,0.41539
44870,0.32305
44871,0.37688
44872,0.34416
44873,0.36571
44874,0.29062
44875,0.41465
44876,0.41238
44877,0.40816
44878,0.40729
44879,0.57181
44880,0.56097
44881,0.38947
44882,0.57608
44883,0.56746
44884,0.54471
44885,0.48885
44886,0.59951
44887,0.59237
44888,0.62398
44889,0.61082
44890,0.61893
44891,0.59875
44892,0.6045
44893,0.60476
44894,0.58234
44895,0.56533
44896,0.52535
44897,0.55379
44898,0.53755
44899,0.35021
44900,0.60033
44901,0.56313
44902,0.57821
44903,0.68456
44904,0.6231
44905,0.66437
44906,0.65434
44907,0.46166
44908,0.39454
44909,0.63193
44910,0.62278
44911,0.61792
44912,0.55756
44913,0.61942
44914,0.56096
44915,0.53403
44916,0.50067
44917,0.56771
44918,0.64092
44919,0.50993
44920,0.6216
44921,0.62784
44922,0.61362
44923,0.62414
44924,0.52257
44925,0.6344
44926,0.55683
44927,0.55417
44928,0.55722
44929,0.52124
44930,0.56083
44931,0.69112
44932,0.45948
44933,0.42437
44934,0.63469
44935,0.4589
44936,0.42606
